[2025-06-09 13:58:51] Códigos carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/codigos.txt
[2025-06-09 13:58:54] Nomes carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/nomes.txt
[2025-06-09 13:58:58] Preços carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/precos.txt
[2025-06-09 13:59:11] Pasta de imagens selecionada: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA
[2025-06-09 13:59:13] Iniciando geração do CSV...
[2025-06-09 13:59:13] Mapeadas 281 imagens em 228 códigos base.
[2025-06-09 13:59:14] Para o código 215993 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215993-1.jpg
[2025-06-09 13:59:14] Para o código 215999 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215999-1.jpg
[2025-06-09 13:59:14] Para o código 215999 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\215999-4.jpg
[2025-06-09 13:59:14] Para o código 217468 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\217468-1.jpg
[2025-06-09 13:59:14] Para o código 218084 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218084-1.jpg
[2025-06-09 13:59:14] Para o código 218176 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218176-1.jpg
[2025-06-09 13:59:14] Para o código 218176 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218176-3.jpg
[2025-06-09 13:59:14] Para o código 218176 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218176-7.jpg
[2025-06-09 13:59:14] Para o código 218191 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218191-1.jpg
[2025-06-09 13:59:14] Para o código 218225 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\218225-1.jpg
[2025-06-09 13:59:14] Para o código 234807 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\234807-1.jpg
[2025-06-09 13:59:14] Para o código 234861 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\234861-1.jpg
[2025-06-09 13:59:14] Para o código 234864 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\234864-1.jpg
[2025-06-09 13:59:14] Para o código 234933 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\234933-1.jpg
[2025-06-09 13:59:14] Para o código 234954 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\234954-1.jpg
[2025-06-09 13:59:14] Para o código 236658 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\236658-1.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-1.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-11.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-3.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 4), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-5.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 5), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-7.jpg
[2025-06-09 13:59:14] Para o código 237571 (ocorrência 6), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\237571-9.jpg
[2025-06-09 13:59:14] Para o código 258164 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258164-1.jpg
[2025-06-09 13:59:14] Para o código 258221 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258221-1.jpg
[2025-06-09 13:59:14] Para o código 258237 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258237-1.jpg
[2025-06-09 13:59:14] Para o código 258237 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258237-3.jpg
[2025-06-09 13:59:14] Para o código 258237 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258237-5.jpg
[2025-06-09 13:59:14] Para o código 258250 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258250-1.jpg
[2025-06-09 13:59:14] Para o código 258259 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258259-1.jpg
[2025-06-09 13:59:14] Para o código 258259 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258259-3.jpg
[2025-06-09 13:59:14] Para o código 258259 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258259-5.jpg
[2025-06-09 13:59:14] Para o código 258263 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258263-1.jpg
[2025-06-09 13:59:14] Para o código 258263 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258263-3.jpg
[2025-06-09 13:59:14] Para o código 258263 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258263-5.jpg
[2025-06-09 13:59:14] Para o código 258268 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258268-1.jpg
[2025-06-09 13:59:14] Para o código 258274 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258274-1.jpg
[2025-06-09 13:59:14] Para o código 258306 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258306-1.jpg
[2025-06-09 13:59:14] Para o código 258318 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258318-1.jpg
[2025-06-09 13:59:14] Para o código 258361 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258361-1.jpg
[2025-06-09 13:59:14] Para o código 258362 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258362-1.jpg
[2025-06-09 13:59:14] Para o código 258364 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258364-1.jpg
[2025-06-09 13:59:14] Para o código 258365 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258365-1.jpg
[2025-06-09 13:59:14] Para o código 258366 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258366-1.jpg
[2025-06-09 13:59:14] Para o código 258367 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258367-1.jpg
[2025-06-09 13:59:14] Para o código 258368 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258368-1.jpg
[2025-06-09 13:59:14] Para o código 258369 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258369-1.jpg
[2025-06-09 13:59:14] Para o código 258370 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258370-1.jpg
[2025-06-09 13:59:14] Para o código 258371 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258371-1.jpg
[2025-06-09 13:59:14] Para o código 258372 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258372-1.jpg
[2025-06-09 13:59:14] Para o código 258373 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258373-1.jpg
[2025-06-09 13:59:14] Para o código 258374 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258374-1.jpg
[2025-06-09 13:59:14] Para o código 258375 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258375-1.jpg
[2025-06-09 13:59:14] Para o código 258376 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258376-1.jpg
[2025-06-09 13:59:14] Para o código 258377 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258377-1.jpg
[2025-06-09 13:59:14] Para o código 258378 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258378-1.jpg
[2025-06-09 13:59:14] Para o código 258379 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258379-1.jpg
